Date,Time,System Setting,System Mode,Calendar Event,Program Mode,Cool Set Temp (F),Heat Set Temp (F),Current Temp (F),Current Humidity (%RH),Outdoor Temp (F),Wind Speed (km/h),Cool Stage 1 (sec),Heat Stage 1 (sec),Fan (sec),DM Offset,Thermostat Temperature (F),Thermostat Humidity (%RH),Thermostat Motion,Thermostat AirQualityAccuracy,Thermostat AirQuality,Thermostat VOCppm,Thermostat CO2ppm,Thermostat AirPressure,Kitchen (F),Kitchen2,Bedroom (F),Bedroom2,Kids' Room (F),Kids' Room2,Bathroom (F),Bathroom2,Living Room (F),Living Room2,Back Door (contact),Front Door (contact)
2023-10-08,20:25:00,auto,heatStage1On,HKhold,Home,75.9,68,68.4,58,55.7,0,0,15,45,0.3,69.3,58,1,4,204,7624,2051,99835,65.8,1,68.5,1,70.2,1,72.1,1,70.2,1,1,1,
2023-10-08,20:30:00,auto,heatOff,hold,Home,75.9,68,68.4,56,55.1,0,0,0,0,0.4,69.2,56,1,4,199,7048,1998,99838,65.6,1,68.6,1,70.2,1,72,0,70.3,1,1,1,
2023-10-08,20:35:00,auto,heatOff,hold,Home,75.9,68,68.5,55,55.1,0,0,0,0,0.4,69.1,55,1,4,182,5465,1828,99841,66.1,1,68.8,0,70.2,1,71.9,0,70.2,1,1,1,
2023-10-08,20:40:00,auto,heatOff,hold,Home,75.9,68,68.5,55,55.1,0,0,0,0,0.4,68.8,55,1,4,167,4357,1680,99839,66.3,1,68.9,0,70.1,1,71.8,0,70.1,1,1,1,
2023-10-08,20:45:00,auto,heatOff,hold,Home,75.9,68,68.6,55,55.1,0,0,0,0,0.4,68.6,55,1,4,155,3619,1558,99841,66.3,1,68.9,0,70,1,71.8,0,70,1,1,1,
2023-10-08,20:50:00,auto,heatOff,hold,Home,75.9,68,68.6,56,55.1,0,0,0,0,0.4,68.2,56,1,4,142,2986,1430,99846,65.6,1,68.9,0,69.7,1,72,0,69.8,1,1,1,
2023-10-08,20:55:00,auto,heatOff,hold,Home,75.3,66.7,68.4,58,55.1,0,0,0,0,0.5,68.1,58,1,4,130,2499,1313,99856,65.8,1,68.9,1,69.3,1,72.1,0,69.7,1,1,1,
2023-10-08,21:00:00,auto,heatOff,,Wind Down,75,66,68.4,61,54.5,0,0,0,0,0.6,68.2,61,1,4,116,2002,1167,99862,66.3,1,68.9,1,69.2,1,72.2,1,69.8,1,1,1,
2023-10-08,21:05:00,auto,heatOff,,Wind Down,75,66,68.5,61,54.5,0,0,0,0,0.6,68.5,61,1,4,117,2029,1176,99860,66.9,1,69,1,69.4,1,72.2,1,70,1,1,1,
2023-10-08,21:10:00,auto,heatOff,,Wind Down,75,66,68.6,61,54.5,0,0,0,0,0.6,68.9,61,1,4,119,2087,1194,99860,67.3,1,69.1,1,69.5,1,72.1,0,70.2,1,1,1,
2023-10-08,21:15:00,auto,heatOff,,Wind Down,75,66,68.7,61,54.5,0,0,0,0,0.6,69.2,61,1,4,120,2121,1205,99868,67.7,1,69.2,1,69.5,1,72.1,0,70.4,1,1,1,
2023-10-08,21:20:00,auto,heatOff,,Wind Down,75,66,68.8,61,54.5,0,0,0,0,0.6,69.4,61,0,4,120,2136,1210,99872,68,1,69.3,0,69.6,1,71.9,0,70.6,1,1,1,
2023-10-08,21:25:00,auto,heatOff,,Wind Down,75,66,68.9,62,54.5,0,0,0,0,0.5,69.5,62,0,4,124,2252,1245,99872,68.2,0,69.4,0,69.7,1,71.8,0,70.7,1,1,1,
2023-10-08,21:30:00,auto,heatOff,,Wind Down,75,66,69,63,52.1,0,0,0,0,0.5,69.5,63,1,4,126,2340,1270,99877,68.3,1,69.4,1,69.8,1,71.5,0,70.7,1,1,1,
2023-10-08,21:35:00,auto,heatOff,,Wind Down,75,66,69.1,63,52.1,0,0,0,0,0.5,69.5,63,1,4,130,2474,1307,99883,68.4,1,69.5,1,69.8,1,71.4,0,70.8,1,1,1,
2023-10-08,21:40:00,auto,heatOff,,Wind Down,75,66,69,63,52.1,0,0,0,0,0.6,69.5,63,1,4,135,2681,1360,99889,68.5,1,69.4,0,69.9,1,71.2,0,70.8,1,1,1,
2023-10-08,21:45:00,auto,heatOff,,Wind Down,75,66,69.1,63,52.1,0,0,0,0,0.6,69.7,63,0,4,137,2773,1383,99893,68.6,1,69.4,0,70,1,71.1,0,70.8,1,1,1,
2023-10-08,21:50:00,auto,heatOff,,Wind Down,75,66,69.1,63,52.1,0,0,0,0,0.5,69.8,63,1,4,140,2891,1410,99894,68.6,1,69.3,0,70,1,71,0,70.9,1,1,1,
2023-10-08,21:55:00,auto,heatOff,,Wind Down,75,66,69.1,62,52.1,0,0,0,0,0.5,69.8,62,1,4,147,3190,1475,99899,68.7,0,69.3,0,70.1,1,70.9,0,71,1,1,1,
2023-10-08,22:00:00,auto,heatOff,,Wind Down,75,66,69.1,62,51.6,0,0,0,0,0.6,69.9,62,0,4,147,3225,1482,99905,68.8,0,69.3,0,70.2,1,70.7,0,71,1,1,1,
2023-10-08,22:05:00,auto,heatOff,,Wind Down,75,66,69.1,62,51.6,0,0,0,0,0.5,69.9,62,0,4,145,3122,1461,99913,68.8,0,69.3,0,70.2,1,70.6,0,71.1,1,1,1,
2023-10-08,22:10:00,auto,heatOff,,Wind Down,75,66,69,63,51.6,0,0,0,0,0.5,69.9,63,1,4,143,3001,1435,99916,68.8,0,69.2,0,70.1,1,70.5,0,71.2,1,1,1,
2023-10-08,22:15:00,auto,heatOff,,Wind Down,75,66,69.1,63,51.6,0,0,0,0,0.5,70,63,1,4,143,2998,1434,99911,68.9,0,69.2,0,70.1,1,70.4,0,71.2,1,1,1,
2023-10-08,22:20:00,auto,heatOff,,Wind Down,75,66,69.1,64,51.6,0,0,0,0,0.5,70,64,1,4,146,3186,1474,99905,68.9,0,69.2,0,70,1,70.4,0,71.2,1,1,1,
2023-10-08,22:25:00,auto,heatOff,,Wind Down,75,66,69.3,64,51.6,0,0,0,0,0.4,70,64,1,4,153,3521,1540,99906,68.9,0,69.1,1,70.1,1,70.7,0,71.3,1,1,1,
2023-10-08,22:30:00,auto,heatOff,,Wind Down,75,66,69.2,64,51.8,0,0,0,0,0.4,70.1,64,0,4,158,3769,1585,99908,68.9,0,69.1,1,70.1,1,70.9,0,71.3,1,1,1,
2023-10-08,22:35:00,auto,heatOff,,Wind Down,75,66,69.2,64,51.8,0,0,0,0,0.4,70,64,0,4,161,3950,1617,99910,68.8,0,69.1,1,70.1,1,70.8,0,71.3,1,1,1,
2023-10-08,22:40:00,auto,heatOff,,Wind Down,75,66,69.1,64,51.8,0,0,0,0,0.5,70,64,0,4,162,4024,1629,99914,68.8,0,69.2,0,70,1,70.7,0,71.2,0,1,1,
2023-10-08,22:45:00,auto,heatOff,,Wind Down,75,66,69.1,64,51.8,0,0,0,0,0.5,69.9,64,0,4,162,4030,1630,99916,68.7,0,69.2,0,70,1,70.5,0,71.1,0,1,1,
2023-10-08,22:50:00,auto,heatOff,,Wind Down,75,66,69.1,64,51.8,0,0,0,0,0.4,69.8,64,0,4,161,3956,1618,99919,68.6,0,69.2,0,70,0,70.4,0,71,0,1,1,
2023-10-08,22:55:00,auto,heatOff,,Wind Down,75,66,69.2,66,51.8,0,0,0,0,0.4,69.6,66,0,4,159,3863,1602,99921,68.6,0,69.2,0,69.9,0,70.3,0,71,0,1,1,
2023-10-08,23:00:00,auto,heatOff,,Wind Down,75,66,69.2,66,51.4,0,0,0,0,0.4,69.6,66,0,4,158,3790,1589,99924,68.6,0,69.3,0,69.9,0,70.2,0,71.1,0,1,1,
2023-10-08,23:05:00,auto,heatOff,,Wind Down,75,66,69.1,65,51.4,0,0,0,0,0.4,69.6,65,0,4,156,3678,1569,99914,68.5,0,69.3,0,69.9,0,70.1,0,71,0,1,1,
2023-10-08,23:10:00,auto,heatOff,,Wind Down,75,66,69.1,64,51.4,0,0,0,0,0.4,69.7,64,0,4,154,3592,1554,99900,68.5,0,69.3,0,69.9,0,70,0,71,0,1,1,
2023-10-08,23:15:00,auto,heatOff,,Wind Down,75,66,69,64,51.4,0,0,0,0,0.5,69.7,64,0,4,153,3487,1534,99909,68.6,0,69.2,0,69.9,0,69.9,0,71,0,1,1,
2023-10-08,23:20:00,auto,heatOff,,Wind Down,75,66,69,64,51.4,0,0,0,0,0.4,69.7,64,0,4,151,3401,1517,99918,68.5,0,69.2,0,69.9,0,69.9,0,71,0,1,1,
2023-10-08,23:25:00,auto,heatOff,,Wind Down,73.7,64,68.9,64,51.4,0,0,0,0,0.6,69.7,64,0,4,149,3312,1500,99932,68.5,0,69.3,0,69.9,0,69.9,0,71,0,1,1,
2023-10-08,23:30:00,auto,heatOff,,Sleep,73,63,68.8,64,51.3,0,0,0,0,0.7,69.7,64,0,4,148,3248,1487,99934,68.6,0,69.3,0,69.9,0,69.8,0,71,0,1,1,
2023-10-08,23:35:00,auto,heatOff,,Sleep,73,63,68.8,64,51.3,0,0,0,0,0.7,69.7,64,0,4,146,3145,1466,99937,68.6,0,69.3,0,69.8,0,69.8,0,71,0,1,1,
2023-10-08,23:40:00,auto,heatOff,,Sleep,73,63,68.9,65,51.3,0,0,0,0,0.6,69.7,65,0,4,144,3070,1450,99941,68.5,0,69.3,0,69.8,0,69.7,0,71,0,1,1,
2023-10-08,23:45:00,auto,heatOff,,Sleep,73,63,68.9,66,51.3,0,0,0,0,0.6,69.6,66,0,4,142,2986,1431,99948,68.5,0,69.3,0,69.9,0,69.7,0,71,0,1,1,
2023-10-08,23:50:00,auto,heatOff,,Sleep,73,63,69,67,51.3,0,0,0,0,0.5,69.4,67,0,4,141,2929,1418,99948,68.4,0,69.2,0,69.9,0,69.7,0,70.9,0,1,1,
2023-10-08,23:55:00,auto,heatOff,,Sleep,73,63,68.9,66,51.3,0,0,0,0,0.5,69.4,66,0,4,139,2867,1405,99949,68.3,0,69.2,0,69.9,0,69.6,0,70.9,0,1,1,
2023-10-09,00:00:00,auto,heatOff,,Sleep,73,63,68.9,66,50.8,0,0,0,0,0.7,69.4,66,0,4,138,2791,1387,99953,68.3,0,69.3,0,69.9,0,69.6,0,70.9,0,1,1,
2023-10-09,00:05:00,auto,heatOff,,Sleep,73,63,68.9,66,50.8,0,0,0,0,0.7,69.3,66,0,4,136,2712,1368,99954,68.3,0,69.3,0,69.9,0,69.6,0,70.9,0,1,1,
2023-10-09,00:10:00,auto,heatOff,,Sleep,73,63,68.8,66,50.8,0,0,0,0,0.6,69.3,66,0,4,134,2636,1349,99952,68.2,0,69.2,1,69.8,1,69.5,0,70.9,0,1,1,
2023-10-09,00:15:00,auto,heatOff,,Sleep,73,63,68.8,66,50.8,0,0,0,0,0.6,69.3,66,0,4,133,2609,1342,99951,68.2,0,69.3,0,69.8,0,69.5,0,70.8,0,1,1,
2023-10-09,00:20:00,auto,heatOff,,Sleep,73,63,68.9,66,50.8,0,0,0,0,0.7,69.3,66,0,4,131,2531,1322,99950,68.2,0,69.3,0,69.9,0,69.5,0,70.8,0,1,1,
2023-10-09,00:25:00,auto,heatOff,,Sleep,73,63,68.9,66,50.8,0,0,0,0,0.6,69.4,66,0,4,129,2456,1302,99946,68.2,0,69.3,0,69.8,0,69.4,0,70.8,0,1,1,
2023-10-09,00:30:00,auto,heatOff,,Sleep,73,63,68.9,66,50.7,0,0,0,0,0.6,69.5,66,0,4,128,2396,1286,99940,68.2,0,69.3,0,69.8,0,69.4,0,70.8,0,1,1,
2023-10-09,00:35:00,auto,heatOff,,Sleep,73,63,68.9,66,50.7,0,0,0,0,0.6,69.5,66,0,4,126,2348,1273,99941,68.2,0,69.3,0,69.8,0,69.4,0,70.8,0,1,1,
2023-10-09,00:40:00,auto,heatOff,,Sleep,73,63,68.9,66,50.7,0,0,0,0,0.6,69.5,66,0,4,125,2297,1258,99940,68.1,0,69.3,0,69.8,0,69.3,0,70.8,0,1,1,
2023-10-09,00:45:00,auto,heatOff,,Sleep,73,63,68.9,66,50.7,0,0,0,0,0.6,69.5,66,0,4,123,2227,1237,99943,68.1,0,69.3,0,69.8,0,69.3,0,70.8,0,1,1,
2023-10-09,00:50:00,auto,heatOff,,Sleep,73,63,68.9,66,50.7,0,0,0,0,0.6,69.4,66,0,4,122,2207,1231,99945,68.1,0,69.3,0,69.8,0,69.3,0,70.8,0,1,1,
2023-10-09,00:55:00,auto,heatOff,,Sleep,73,63,68.8,66,50.7,0,0,0,0,0.6,69.3,66,0,4,121,2176,1222,99944,68,0,69.3,0,69.8,0,69.3,0,70.7,0,1,1,
2023-10-09,01:00:00,auto,heatOff,,Sleep,73,63,68.8,66,50.5,0,0,0,0,0.6,69.2,66,0,4,120,2129,1208,99939,68,0,69.3,0,69.8,0,69.2,0,70.7,0,1,1,
2023-10-09,01:05:00,auto,heatOff,,Sleep,73,63,68.8,66,50.5,0,0,0,0,0.7,69.2,66,0,4,118,2072,1189,99944,68,0,69.2,0,69.8,0,69.2,0,70.7,0,1,1,
2023-10-09,01:10:00,auto,heatOff,,Sleep,73,63,68.8,66,50.5,0,0,0,0,0.6,69.1,66,0,4,117,2029,1176,99955,67.9,0,69.3,0,69.7,0,69.2,0,70.7,0,1,1,
2023-10-09,01:15:00,auto,heatOff,,Sleep,73,63,68.8,66,50.5,0,0,0,0,0.7,69,66,0,4,115,1987,1162,99961,67.9,0,69.3,0,69.7,0,69.2,0,70.7,0,1,1,
2023-10-09,01:20:00,auto,heatOff,,Sleep,73,63,68.8,66,50.5,0,0,0,0,0.7,68.9,66,0,4,114,1954,1151,99960,67.9,0,69.3,0,69.8,0,69.2,0,70.7,0,1,1,
2023-10-09,01:25:00,auto,heatOff,,Sleep,73,63,68.7,66,50.5,0,0,0,0,0.7,68.9,66,0,4,113,1926,1141,99965,67.8,0,69.2,0,69.8,0,69.1,0,70.6,0,1,1,
2023-10-09,01:30:00,auto,heatOff,,Sleep,73,63,68.8,66,49.5,0,0,0,0,0.7,69,66,0,4,112,1899,1132,99968,67.7,0,69.2,0,69.8,0,69.1,0,70.6,0,1,1,
2023-10-09,01:35:00,auto,heatOff,,Sleep,73,63,68.8,66,49.5,0,0,0,0,0.6,69,66,0,4,111,1862,1119,99964,67.7,0,69.2,0,69.7,0,69.1,0,70.6,0,1,1,
2023-10-09,01:40:00,auto,heatOff,,Sleep,73,63,68.8,67,49.5,0,0,0,0,0.6,69,67,0,4,109,1819,1104,99956,67.9,0,69.2,0,69.7,0,69,0,70.6,0,1,1,
2023-10-09,01:45:00,auto,heatOff,,Sleep,73,63,68.8,67,49.5,0,0,0,0,0.6,69,67,0,4,108,1782,1090,99953,67.9,0,69.2,0,69.7,0,69,0,70.6,0,1,1,
2023-10-09,01:50:00,auto,heatOff,,Sleep,73,63,68.8,67,49.5,0,0,0,0,0.6,69,67,0,4,107,1759,1082,99954,67.9,0,69.2,0,69.7,0,69,0,70.6,0,1,1,
2023-10-09,01:55:00,auto,heatOff,,Sleep,73,63,68.8,67,49.5,0,0,0,0,0.6,69.1,67,0,4,106,1730,1070,99957,67.9,0,69.2,0,69.7,0,69,0,70.6,0,1,1,
2023-10-09,02:00:00,auto,heatOff,,Sleep,73,63,68.8,67,49.2,0,0,0,0,0.6,69.1,67,0,4,105,1700,1059,99957,68,0,69.2,0,69.7,0,69,0,70.6,0,1,1,
2023-10-09,02:05:00,auto,heatOff,,Sleep,73,63,68.7,66,49.2,0,0,0,0,0.6,69.2,66,0,4,104,1685,1053,99952,68,0,69.2,0,69.7,1,69,0,70.6,0,1,1,
2023-10-09,02:10:00,auto,heatOff,,Sleep,73,63,68.7,66,49.2,0,0,0,0,0.6,69.1,66,0,4,104,1675,1049,99948,67.9,0,69.1,0,69.7,1,69,0,70.6,0,1,1,
2023-10-09,02:15:00,auto,heatOff,,Sleep,73,63,68.7,66,49.2,0,0,0,0,0.7,69,66,0,4,103,1657,1042,99946,67.8,0,69.1,0,69.6,0,69,0,70.6,0,1,1,
2023-10-09,02:20:00,auto,heatOff,,Sleep,73,63,68.7,67,49.2,0,0,0,0,0.6,68.8,67,0,4,103,1638,1034,99952,67.8,0,69.2,0,69.6,0,68.9,0,70.5,0,1,1,
2023-10-09,02:25:00,auto,heatOff,,Sleep,73,63,68.8,67,49.2,0,0,0,0,0.6,68.7,67,0,4,102,1614,1024,99954,67.7,0,69.1,0,69.6,0,68.9,0,70.5,0,1,1,
2023-10-09,02:30:00,auto,heatOff,,Sleep,73,63,68.9,68,48.7,0,0,0,0,0.5,68.7,68,0,4,101,1602,1020,99955,67.7,0,69.1,0,69.6,0,68.9,0,70.5,0,1,1,
2023-10-09,02:35:00,auto,heatOff,,Sleep,73,63,69,69,48.7,0,0,0,0,0.6,68.6,69,0,4,100,1572,1007,99959,67.6,0,69.1,0,69.6,1,68.9,0,70.5,0,1,1,
2023-10-09,02:40:00,auto,heatOff,,Sleep,73,63,69,69,48.7,0,0,0,0,0.5,68.7,69,0,4,99,1551,999,99962,67.6,0,69.1,0,69.6,1,68.8,0,70.4,0,1,1,
2023-10-09,02:45:00,auto,heatOff,,Sleep,73,63,69,68,48.7,0,0,0,0,0.5,68.8,68,0,4,99,1541,994,99966,67.6,0,69.1,0,69.6,1,68.8,0,70.4,0,1,1,
2023-10-09,02:50:00,auto,heatOff,,Sleep,73,63,68.8,67,48.7,0,0,0,0,0.7,68.8,67,0,4,98,1528,988,99969,67.6,0,69.1,0,69.6,0,68.8,0,70.5,0,1,1,
2023-10-09,02:55:00,auto,heatOff,,Sleep,73,63,68.9,67,48.7,0,0,0,0,0.7,68.8,67,0,4,97,1507,979,99970,67.6,0,69.1,0,69.6,1,68.8,0,70.4,0,1,1,
2023-10-09,03:00:00,auto,heatOff,,Sleep,73,63,68.9,67,48.3,0,0,0,0,0.7,68.8,67,0,4,96,1490,972,99968,67.7,0,69.1,0,69.6,1,68.8,0,70.4,0,1,1,
2023-10-09,03:05:00,auto,heatOff,,Sleep,73,63,68.9,67,48.3,0,0,0,0,0.7,68.8,67,0,4,96,1477,966,99964,67.6,0,69.1,0,69.6,1,68.8,0,70.4,0,1,1,
2023-10-09,03:10:00,auto,heatOff,,Sleep,73,63,68.9,67,48.3,0,0,0,0,0.7,68.8,67,0,4,95,1460,958,99961,67.6,0,69.1,0,69.6,0,68.7,0,70.5,0,1,1,
2023-10-09,03:15:00,auto,heatOff,,Sleep,73,63,68.9,67,48.3,0,0,0,0,0.7,68.8,67,0,4,95,1457,957,99957,67.6,0,69.1,0,69.6,1,68.7,0,70.4,0,1,1,
2023-10-09,03:20:00,auto,heatOff,,Sleep,73,63,68.9,67,48.3,0,0,0,0,0.6,68.9,67,0,4,94,1442,950,99964,67.6,0,69.1,0,69.6,1,68.7,0,70.4,0,1,1,
2023-10-09,03:25:00,auto,heatOff,,Sleep,73,63,68.9,67,48.3,0,0,0,0,0.6,68.8,67,0,4,94,1432,946,99972,67.6,0,69.1,0,69.5,1,68.7,0,70.4,0,1,1,
2023-10-09,03:30:00,auto,heatOff,,Sleep,73,63,68.9,68,47.8,0,0,0,0,0.6,68.6,68,0,4,94,1434,946,99972,67.4,0,69.1,0,69.5,1,68.6,0,70.4,0,1,1,
2023-10-09,03:35:00,auto,heatOff,,Sleep,73,63,69,69,47.8,0,0,0,0,0.6,68.4,69,0,4,93,1421,940,99976,67.4,0,69.1,0,69.6,0,68.6,0,70.4,0,1,1,
2023-10-09,03:40:00,auto,heatOff,,Sleep,73,63,69,69,47.8,0,0,0,0,0.6,68.4,69,0,4,92,1403,932,99975,67.3,0,69.1,0,69.6,0,68.6,0,70.3,0,1,1,
2023-10-09,03:45:00,auto,heatOff,,Sleep,73,63,68.9,69,47.8,0,0,0,0,0.6,68.4,69,0,4,92,1394,928,99979,67.3,0,69,0,69.5,0,68.6,0,70.3,0,1,1,
2023-10-09,03:50:00,auto,heatOff,,Sleep,73,63,68.9,69,47.8,0,0,0,0,0.6,68.3,69,0,4,91,1381,922,99985,67.2,0,69,0,69.5,0,68.6,0,70.3,0,1,1,
2023-10-09,03:55:00,auto,heatOff,,Sleep,73,63,68.9,69,47.8,0,0,0,0,0.6,68.3,69,0,4,91,1377,920,100002,67.2,0,69,0,69.5,0,68.6,0,70.2,0,1,1,
2023-10-09,04:00:00,auto,heatOff,,Sleep,73,63,68.8,69,47.2,0,0,0,0,0.6,68.4,69,0,4,91,1378,920,100010,67.2,0,69,0,69.5,0,68.5,0,70.2,0,1,1,
2023-10-09,04:05:00,auto,heatOff,,Sleep,73,63,68.8,69,47.2,0,0,0,0,0.6,68.4,69,0,4,90,1357,910,100020,67.2,0,69,0,69.5,0,68.5,0,70.2,0,1,1,
2023-10-09,04:10:00,auto,heatOff,,Sleep,73,63,68.8,69,47.2,0,0,0,0,0.5,68.4,69,0,4,89,1339,901,100025,67.2,0,69,0,69.5,0,68.4,0,70.3,0,1,1,
2023-10-09,04:15:00,auto,heatOff,,Sleep,73,63,68.7,69,47.2,0,0,0,0,0.5,68.5,69,0,4,89,1335,899,100032,67.2,0,69,0,69.5,0,68.4,0,70.3,0,1,1,
2023-10-09,04:20:00,auto,heatOff,,Sleep,73,63,68.7,69,47.2,0,0,0,0,0.5,68.5,69,0,4,88,1325,894,100031,67.2,0,69,0,69.4,0,68.4,0,70.2,0,1,1,
2023-10-09,04:25:00,auto,heatOff,,Sleep,73,63,68.7,69,47.2,0,0,0,0,0.4,68.5,69,0,4,88,1313,888,100023,67.2,0,69,0,69.4,0,68.4,0,70.2,0,1,1,
2023-10-09,04:30:00,auto,heatOff,,Sleep,73,63,68.7,69,46.9,0,0,0,0,0.4,68.5,69,0,4,88,1308,886,100021,67.2,0,69,0,69.4,1,68.4,0,70.2,0,1,1,
2023-10-09,04:35:00,auto,heatOff,,Sleep,73,63,68.7,69,46.9,0,0,0,0,0.5,68.4,69,0,4,88,1310,887,100028,67.1,0,69,0,69.5,1,68.3,0,70.2,0,1,1,
2023-10-09,04:40:00,auto,heatOff,,Sleep,73,63,68.7,69,46.9,0,0,0,0,0.5,68.3,69,0,4,88,1303,883,100038,67.1,0,68.9,0,69.5,1,68.3,0,70.2,0,1,1,
2023-10-09,04:45:00,auto,heatOff,,Sleep,73,63,68.7,69,46.9,0,0,0,0,0.5,68.2,69,0,4,87,1297,880,100051,67,0,68.9,0,69.5,1,68.3,0,70.2,0,1,1,
2023-10-09,04:50:00,auto,heatOff,,Sleep,73,63,68.7,69,46.9,0,0,0,0,0.5,68.2,69,0,4,87,1287,875,100054,66.9,0,68.9,0,69.5,1,68.3,0,70.2,0,1,1,
2023-10-09,04:55:00,auto,heatOff,,Sleep,73,63,68.8,69,46.9,0,0,0,0,0.5,68.1,69,0,4,86,1278,870,100055,66.9,0,68.8,0,69.5,1,68.3,0,70.1,0,1,1,
2023-10-09,05:00:00,auto,heatOff,,Sleep,73,63,68.8,69,46.4,0,0,0,0,0.6,68.1,69,0,4,86,1282,872,100051,66.8,0,68.8,0,69.5,1,68.3,0,70.1,0,1,1,
2023-10-09,05:05:00,auto,heatOff,,Sleep,73,63,68.8,69,46.4,0,0,0,0,0.6,68,69,0,4,86,1281,872,100049,66.8,0,68.8,0,69.4,0,68.3,0,70.1,0,1,1,
2023-10-09,05:10:00,auto,heatOff,,Sleep,73,63,68.8,69,46.4,0,0,0,0,0.6,68.1,69,0,4,87,1284,873,100046,66.7,0,68.8,0,69.4,0,68.3,0,70,0,1,1,
2023-10-09,05:15:00,auto,heatOff,,Sleep,73,63,68.8,69,46.4,0,0,0,0,0.6,68.1,69,0,4,86,1283,873,100057,66.7,0,68.8,0,69.4,0,68.2,0,70,0,1,1,
2023-10-09,05:20:00,auto,heatOff,,Sleep,73,63,68.8,69,46.4,0,0,0,0,0.6,68,69,0,4,85,1264,863,100068,66.7,0,68.8,0,69.4,0,68.2,0,70,0,1,1,
2023-10-09,05:25:00,auto,heatOff,,Sleep,73,63,68.8,69,46.4,0,0,0,0,0.6,67.9,69,0,4,85,1257,859,100069,66.8,0,68.8,0,69.4,1,68.1,0,70,0,1,1,
2023-10-09,05:30:00,auto,heatOff,,Sleep,73,63,68.8,69,45.4,0,0,0,0,0.6,68,69,0,4,84,1245,853,100065,66.8,0,68.8,0,69.4,1,68.1,0,70,0,1,1,
2023-10-09,05:35:00,auto,heatOff,,Sleep,73,63,68.7,69,45.4,0,0,0,0,0.6,68,69,0,4,84,1238,849,100064,66.8,0,68.8,0,69.3,0,68.1,0,70,0,1,1,
2023-10-09,05:40:00,auto,heatOff,,Sleep,73,63,68.6,69,45.4,0,0,0,0,0.6,68,69,0,4,84,1233,846,100076,66.8,0,68.8,1,69.3,1,68.1,0,70,0,1,1,
2023-10-09,05:45:00,auto,heatOff,,Sleep,73,63,68.6,69,45.4,0,0,0,0,0.5,68,69,0,4,83,1221,840,100080,66.8,0,68.8,1,69.3,1,68,0,70,0,1,1,
2023-10-09,05:50:00,auto,heatOff,,Sleep,73,63,68.6,69,45.4,0,0,0,0,0.5,68,69,0,4,83,1221,840,100077,66.7,0,68.8,0,69.3,1,68,0,70,0,1,1,
2023-10-09,05:55:00,auto,heatOff,,Sleep,73,63,68.5,69,45.4,0,0,0,0,0.5,67.9,69,0,4,84,1231,846,100072,66.7,0,68.8,0,69.3,0,68.1,0,70,0,1,1,
2023-10-09,06:00:00,auto,heatOff,,Sleep,73,63,68.4,69,45.1,0,0,0,0,0.5,67.8,69,0,4,84,1240,850,100076,66.6,0,68.7,0,69.3,0,68,0,69.9,0,1,1,
2023-10-09,06:05:00,auto,heatOff,,Sleep,73,63,68.4,69,45.1,0,0,0,0,0.5,67.6,69,0,4,84,1238,849,100083,66.5,0,68.7,0,69.2,1,68,0,69.9,0,1,1,
2023-10-09,06:10:00,auto,heatOff,,Sleep,73,63,68.4,69,45.1,0,0,0,0,0.5,67.6,69,0,4,85,1245,853,100086,66.4,0,68.7,0,69.2,1,68,0,69.9,0,1,1,
2023-10-09,06:15:00,auto,heatOff,,Sleep,73,63,68.4,69,45.1,0,0,0,0,0.6,67.6,69,0,4,84,1242,851,100084,66.4,0,68.7,0,69.3,1,68,0,69.8,0,1,1,
2023-10-09,06:20:00,auto,heatOff,,Sleep,73,63,68.4,69,45.1,0,0,0,0,0.6,67.6,69,0,4,84,1230,845,100083,66.3,0,68.7,0,69.3,0,68,0,69.8,0,1,1,
2023-10-09,06:25:00,auto,heatOff,,Sleep,74.3,66.2,68.6,69,45.1,0,0,0,0,0.3,67.7,69,0,4,84,1241,851,100091,66.3,0,68.7,0,69.2,0,68,0,69.8,0,1,1,
2023-10-09,06:30:00,auto,heatOff,,Home,75,68,68.8,69,44.7,0,0,0,0,0.2,67.8,69,0,4,84,1235,848,100099,66.4,0,68.7,0,69.2,0,67.9,0,69.8,0,1,1,
2023-10-09,06:35:00,auto,heatOff,,Home,75,68,68.9,69,44.7,0,0,0,0,0.1,67.8,69,0,4,83,1217,838,100100,66.4,0,68.7,0,69.2,0,67.9,0,69.8,0,1,1,
2023-10-09,06:40:00,auto,heatOff,,Home,75,68,68.9,69,44.7,0,0,0,0,0.2,67.7,69,0,4,82,1201,830,100105,66.4,0,68.7,0,69.2,0,67.9,0,69.8,0,1,1,
2023-10-09,06:45:00,auto,heatOff,,Home,75,68,68.9,69,44.7,0,0,0,0,0.2,67.8,69,0,4,82,1199,828,100106,66.4,0,68.6,0,69.2,1,67.8,0,69.8,0,1,1,
2023-10-09,06:50:00,auto,heatOff,,Home,75,68,69,69,44.7,0,0,0,0,0.2,67.8,69,0,4,82,1193,825,100105,66.4,0,68.6,0,69.2,1,67.8,0,69.8,0,1,1,
2023-10-09,06:55:00,auto,heatOff,,Home,75,68,69,69,44.7,0,0,0,0,0.2,67.9,69,0,4,81,1183,819,100106,66.4,0,68.6,0,69.2,1,67.9,0,69.8,0,1,1,
